8 May 2021 , 403808 , 4092 , 386395
9 May 2021 , 366455 , 3749 , 353777
10 May 2021 , 329491 , 3879 , 355930
11 May 2021 , 348555 , 4198 , 355398
12 May 2021 , 362632 , 4128 , 352005
13 May 2021 , 343005 , 4000 , 344676
14 May 2021 , 326256 , 3889 , 353200
15 May 2021 , 310757 , 4077 , 362547
16 May 2021 , 281837 , 4098 , 378526
17 May 2021 , 263021 , 4334 , 422391
18 May 2021 , 267246 , 4529 , 389758
19 May 2021 , 276187 , 3877 , 369005
20 May 2021 , 259242 , 4209 , 357173
21 May 2021 , 257299 , 4194 , 357625
22 May 2021 , 240897 , 3739 , 355138
23 May 2021 , 222834 , 4454 , 302253
24 May 2021 , 195857 , 3509 , 326737
25 May 2021 , 208992 , 4160 , 295264
26 May 2021 , 211510 , 3843 , 283054
27 May 2021 , 186075 , 3659 , 271002
28 May 2021 , 174083 , 3611 , 285332
29 May 2021 , 165282 , 3463 , 264483
30 May 2021 , 153396 , 3130 , 237664
31 May 2021 , 126883 , 2783 , 255125
1 June 2021 , 133152 , 3205 , 231397
2 June 2021 , 134044 , 2898 , 211890
3 June 2021 , 132424 , 2717 , 206722
4 June 2021 , 120454 , 3372 , 197763
5 June 2021 , 114488 , 2682 , 189374
6 June 2021 , 101209 , 2444 , 174156
7 June 2021 , 85804 , 2107 , 182866
8 June 2021 , 92787 , 2222 , 162356
9 June 2021 , 93883 , 6139 , 149022
10 June 2021 , 91849 , 3414 , 135329
11 June 2021 , 84574 , 3996 , 122685
12 June 2021 , 80525 , 3300 , 132664
13 June 2021 , 71001 , 3922 , 119574
14 June 2021 , 60008 , 2733 , 117376
15 June 2021 , 62215 , 2540 , 107776
16 June 2021 , 67289 , 2329 , 103900
17 June 2021 , 62436 , 1591 , 88500
18 June 2021 , 60765 , 1645 , 97854
19 June 2021 , 58615 , 1574 , 87608
20 June 2021 , 52978 , 1424 , 78189
21 June 2021 , 42683 , 1167 , 82031
22 June 2021 , 50817 , 1359 , 68697
23 June 2021 , 54309 , 1323 , 69187
24 June 2021 , 51659 , 1328 , 64369
25 June 2021 , 48768 , 1183 , 64819
26 June 2021 , 49844 , 1258 , 57866
27 June 2021 , 46523 , 978 , 58563
28 June 2021 , 37070 , 907 , 57016
29 June 2021 , 46104 , 819 , 60789
30 June 2021 , 48606 , 1002 , 61813
1 July 2021 , 46781 , 857 , 59054
2 July 2021 , 44187 , 737 , 57497
3 July 2021 , 43027 , 950 , 52270
4 July 2021 , 40150 , 725 , 42342
5 July 2021 , 34026 , 552 , 51933
6 July 2021 , 43964 , 930 , 47054
7 July 2021 , 45701 , 819 , 44529
8 July 2021 , 43504 , 908 , 44204
9 July 2021 , 42660 , 1207 , 45291
10 July 2021 , 41494 , 898 , 41511
11 July 2021 , 37654 , 720 , 39688
12 July 2021 , 30818 , 2024 , 47544
13 July 2021 , 40314 , 625 , 42436
14 July 2021 , 41759 , 578 , 39293
15 July 2021 , 39071 , 544 , 39827
16 July 2021 , 38117 , 560 , 43878
17 July 2021 , 41283 , 517 , 42051
18 July 2021 , 38330 , 501 , 38545
19 July 2021 , 29420 , 372 , 45356
20 July 2021 , 42128 , 3998 , 36876
21 July 2021 , 41687 , 510 , 38891
22 July 2021 , 34863 , 481 , 38403
23 July 2021 , 39501 , 542 , 35144
24 July 2021 , 40286 , 541 , 40038
25 July 2021 , 38179 , 411 , 35945
26 July 2021 , 30820 , 418 , 42503
27 July 2021 , 42971 , 641 , 41653
28 July 2021 , 43165 , 640 , 38537
29 July 2021 , 44671 , 549 , 42115
30 July 2021 , 41499 , 598 , 37320
31 July 2021 , 41943 , 542 , 39485
1 August 2021 , 40629 , 424 , 36628
2 August 2021 , 30085 , 420 , 39120
3 August 2021 , 42530 , 561 , 36552
4 August 2021 , 42797 , 532 , 41873
5 August 2021 , 45005 , 465 , 40906
6 August 2021 , 38705 , 616 , 40026
7 August 2021 , 39068 , 491 , 43935
8 August 2021 , 36036 , 447 , 39832
9 August 2021 , 27428 , 376 , 41461
10 August 2021 , 38376 , 496 , 40097
11 August 2021 , 41586 , 491 , 39127
12 August 2021 , 40081 , 583 , 42156
13 August 2021 , 38761 , 477 , 35759
14 August 2021 , 36135 , 491 , 37936
15 August 2021 , 33245 , 421 , 35936
16 August 2021 , 24692 , 438 , 36862
